category_id,igdb_id,genre_id
517795,137805,13
517795,137805,15
517795,137805,32
1170103781,141703,12
678223806,144084,8
678223806,144084,31
1390353533,152259,8
1390353533,152259,9
1390353533,152259,31
1390353533,152259,32
1918557591,152302,8
1804128853,158078,2
1804128853,158078,9
1804128853,158078,13
1804128853,158078,32
1804128853,158078,33
1149166444,163132,5
1149166444,163132,32
1335912967,165309,8
1335912967,165309,31
1433396896,174559,5
1433396896,174559,13
55576880,182196,9
55576880,182196,32
833014499,185032,12
833014499,185032,16
833014499,185032,31
169884186,185776,12
169884186,185776,31
169884186,185776,32
2133314567,190877,8
2133314567,190877,31
2133314567,190877,32
1850434022,197192,13
1850434022,197192,31
1850434022,197192,32
2015067707,206489,9
554032945,211037,13
554032945,211037,15
554032945,211037,32
1807620495,212164,31
1807620495,212164,32
1728911128,214087,13
1940845651,214089,10
861448607,252789,12
861448607,252789,31
540020756,263886,9
540020756,263886,13
540020756,263886,15
540020756,263886,32
1914211672,264522,12
1914211672,264522,32
1708734152,267072,12
1708734152,267072,32
2005259454,276545,4
2005259454,276545,12
1596773279,276933,12
1596773279,276933,32
2021434980,289170,8
2021434980,289170,33
419828437,297811,13
419828437,297811,31
419828437,297811,32
1534030313,299804,13
1534030313,299804,31
1534030313,299804,33
726580060,307329,13
726580060,307329,15
726580060,307329,31
726580060,307329,32
726580060,307329,34
1604356037,319272,31
1604356037,319272,32
650951226,327439,12
650951226,327439,13
650951226,327439,15
43072013,329235,12
684805970,329785,4
684805970,329785,12
684805970,329785,25
1993696264,332575,13
1998108974,338012,8
695322219,342593,12
1319430334,344112,15
1319430334,344112,32
1016595934,351690,12
1016595934,351690,13
1016595934,351690,31
1016595934,351690,32
956456373,365772,8
388280565,367737,31
388280565,367737,32
437480812,373996,13
437480812,373996,15
437480812,373996,32
79700899,378125,12
4878,288,5
4878,288,13
4878,288,15
4878,288,24
5250,297,5
19162,433,5
23904,527,5
23904,527,9
23904,527,32
5368,804,10
5368,804,13
5368,804,14
12275,808,14
13361,1465,5
20250,2061,12
20250,2061,25
20250,2061,31
